,scenario,forcing,base_period,year,p05,p16,p50,p84,p95
2460,ssp370-lowNTCF-aerchemmip,o3,2020,2050,-0.008931802111891152,-0.006215297783696543,-0.0014022394955773843,0.005943588518397638,0.012677757094317408
2461,ssp370-lowNTCF-aerchemmip,o3,2020,2051,-0.01029325362263509,-0.007315180765060436,-0.0021039567391911707,0.005179134507325149,0.012081136983649978
2462,ssp370-lowNTCF-aerchemmip,o3,2020,2052,-0.011076408787867864,-0.007770920850345569,-0.002362317921169921,0.005161359622237818,0.012037849146253244
2463,ssp370-lowNTCF-aerchemmip,o3,2020,2053,-0.011291526710940802,-0.007819119920298484,-0.002262066154885445,0.0055486434190193815,0.012602195573237784
2464,ssp370-lowNTCF-aerchemmip,o3,2020,2054,-0.01106859695672342,-0.007502309425902362,-0.0018657054824399166,0.006159238788976906,0.013735946816410383
2465,ssp370-lowNTCF-aerchemmip,o3,2020,2055,-0.010519410527583428,-0.007036371146056055,-0.0012762281735163583,0.007138753368178401,0.014782314926250697
2466,ssp370-lowNTCF-aerchemmip,o3,2020,2056,-0.009854835340514168,-0.006285234907267365,-0.0005847962396003936,0.008272936120167431,0.016008035341688397
2467,ssp370-lowNTCF-aerchemmip,o3,2020,2057,-0.008867339163895548,-0.005488975808962655,0.00018149542052325884,0.009466129976160262,0.01756886524973237
2468,ssp370-lowNTCF-aerchemmip,o3,2020,2058,-0.007961949489670371,-0.0046317727829135345,0.0010161312821301838,0.010748011184002815,0.019123125263674053
2469,ssp370-lowNTCF-aerchemmip,o3,2020,2059,-0.006819464311223022,-0.003724089853863557,0.0019804633900122326,0.011987462865258109,0.02082030368206817
2470,ssp370-lowNTCF-aerchemmip,o3,2020,2060,-0.005915915993132792,-0.0027206570349710725,0.0030609134025825213,0.013466910023262422,0.022580404049062468
2471,ssp370-lowNTCF-aerchemmip,o3,2020,2061,-0.0047761421224280735,-0.001593974663820763,0.0041064049135131064,0.014827752730272615,0.024434672421006626
2472,ssp370-lowNTCF-aerchemmip,o3,2020,2062,-0.0036125817049714733,-0.0005859492262869993,0.0052646735128711875,0.016194172046449903,0.02619681298971703
2473,ssp370-lowNTCF-aerchemmip,o3,2020,2063,-0.002558620613164919,0.0005966314214000956,0.00646033044608374,0.017708367346794703,0.028052901838749908
2474,ssp370-lowNTCF-aerchemmip,o3,2020,2064,-0.0015337996974277954,0.0016093464734662887,0.007729393032616549,0.019312557754470383,0.030022136611507443
2475,ssp370-lowNTCF-aerchemmip,o3,2020,2065,-0.0005400506152521077,0.0025166678032050526,0.00899083573057613,0.020953944467542753,0.03212672421280276
2476,ssp370-lowNTCF-aerchemmip,o3,2020,2066,0.0005933939889298136,0.0034783343804711997,0.010258627866023717,0.02270303924281741,0.03404235815740666
2477,ssp370-lowNTCF-aerchemmip,o3,2020,2067,0.0014511691237192982,0.0044079366916958485,0.011522551039357731,0.024324638756332978,0.03572214796085437
2478,ssp370-lowNTCF-aerchemmip,o3,2020,2068,0.0023327526090163087,0.00544717046976162,0.012690757086184279,0.025992208528002693,0.037623882839604925
2479,ssp370-lowNTCF-aerchemmip,o3,2020,2069,0.0033585159824146343,0.006395474225442292,0.013919093681680872,0.027522200037569153,0.039640070182933765
2480,ssp370-lowNTCF-aerchemmip,o3,2020,2070,0.004175410620295139,0.007282121825528902,0.01519179108886437,0.029203959438080674,0.04164477085445925
2481,ssp370-lowNTCF-aerchemmip,o3,2020,2071,0.00496641208667592,0.008298651886952014,0.016420794658823512,0.03094632161007791,0.04331772489362979
2482,ssp370-lowNTCF-aerchemmip,o3,2020,2072,0.005653849774519859,0.00930713129457735,0.017691974853744075,0.032547710035373226,0.04563856537147774
2483,ssp370-lowNTCF-aerchemmip,o3,2020,2073,0.006374857090923225,0.010258293070592063,0.018934316827075248,0.03419983295246123,0.047583675733292384
2484,ssp370-lowNTCF-aerchemmip,o3,2020,2074,0.007020063709219704,0.011247299649651214,0.0202591287300542,0.03588458668351864,0.04960279074637971
2485,ssp370-lowNTCF-aerchemmip,o3,2020,2075,0.007755158104547944,0.012285785466987997,0.0215940471618441,0.037480245024676624,0.05203075502133179
2486,ssp370-lowNTCF-aerchemmip,o3,2020,2076,0.008469124408684437,0.01326319127445453,0.022969634817726625,0.039249606774846235,0.054052783879850436
2487,ssp370-lowNTCF-aerchemmip,o3,2020,2077,0.009182881528089304,0.014201835889111144,0.024290961145551293,0.040987438837465084,0.05598724074801176
2488,ssp370-lowNTCF-aerchemmip,o3,2020,2078,0.009888532526739224,0.015141812247373423,0.025548995462237212,0.04269664004224263,0.05802137466720098
2489,ssp370-lowNTCF-aerchemmip,o3,2020,2079,0.010608090996790321,0.016013342093892585,0.026873702654659715,0.044509706277558986,0.06024256830445553
2490,ssp370-lowNTCF-aerchemmip,o3,2020,2080,0.011180560292967679,0.016820371208726873,0.028136613535444832,0.046099735935414256,0.062360080995370284
2491,ssp370-lowNTCF-aerchemmip,o3,2020,2081,0.011840453952517293,0.017676318535076715,0.029345698692266886,0.04781861012843983,0.06453504909094619
2492,ssp370-lowNTCF-aerchemmip,o3,2020,2082,0.012483399935019613,0.018575483571957926,0.030541255851062266,0.04947767126301075,0.0663929984083945
2493,ssp370-lowNTCF-aerchemmip,o3,2020,2083,0.0130724455502365,0.019509819323595422,0.03176090428650813,0.05109815203939494,0.06841906163167229
2494,ssp370-lowNTCF-aerchemmip,o3,2020,2084,0.013604536664795042,0.020460269250206657,0.033137589753271524,0.0528077492594041,0.070641432023152
2495,ssp370-lowNTCF-aerchemmip,o3,2020,2085,0.014128342388571014,0.02140280259810174,0.03432100282230177,0.054574170952443206,0.0727335982368352
2496,ssp370-lowNTCF-aerchemmip,o3,2020,2086,0.014811869728398276,0.022313026097260148,0.03555843748221532,0.05629274788964125,0.07479662094307914
2497,ssp370-lowNTCF-aerchemmip,o3,2020,2087,0.015449271578441339,0.023149717687914392,0.03676859207514882,0.057975307046543814,0.07679469463823771
2498,ssp370-lowNTCF-aerchemmip,o3,2020,2088,0.0160154898481208,0.02398970116051526,0.03801139936329179,0.05959262145639249,0.07877548152637193
2499,ssp370-lowNTCF-aerchemmip,o3,2020,2089,0.016609992150973873,0.024810560042041505,0.039300346415612086,0.06122555299471648,0.08090571924536416
2500,ssp370-lowNTCF-aerchemmip,o3,2020,2090,0.017229243668017792,0.025666824917756566,0.04054242379994122,0.06295301633167723,0.0830284416959312
2501,ssp370-lowNTCF-aerchemmip,o3,2020,2091,0.01782023152856014,0.026510931162081457,0.041695499983080975,0.06453898846794351,0.08509389960384096
2502,ssp370-lowNTCF-aerchemmip,o3,2020,2092,0.018352548094147946,0.027277084779999523,0.0428041598317237,0.06597969221878566,0.08734455583673417
2503,ssp370-lowNTCF-aerchemmip,o3,2020,2093,0.01882265667980052,0.027950709618031394,0.04386398165439642,0.0675194222069789,0.0893478625017403
2504,ssp370-lowNTCF-aerchemmip,o3,2020,2094,0.019336325063887116,0.028612195739500513,0.0447847464946336,0.06903891038093567,0.09117053514033502
2505,ssp370-lowNTCF-aerchemmip,o3,2020,2095,0.019859924396640593,0.029270196375528617,0.0458460910566143,0.07036348591248257,0.09296918002966668
2506,ssp370-lowNTCF-aerchemmip,o3,2020,2096,0.020279188125662272,0.029886955134450357,0.046819192260898035,0.07171179836996668,0.09475868873827449
2507,ssp370-lowNTCF-aerchemmip,o3,2020,2097,0.020790920326355433,0.030645736165494826,0.0478827734228382,0.07318086601346821,0.09654391668655493
2508,ssp370-lowNTCF-aerchemmip,o3,2020,2098,0.02131852883922125,0.03139055778230013,0.048936584451660714,0.0745964617312789,0.09844407870645426
2509,ssp370-lowNTCF-aerchemmip,o3,2020,2099,0.021773985954474818,0.032097848159317835,0.0499198123996738,0.07595462854807117,0.10015631906506843
2510,ssp370-lowNTCF-aerchemmip,o3,2020,2100,0.022199734165706975,0.03268235321484177,0.05086911167847585,0.07729006900187269,0.10185232706075097
2511,ssp370-lowNTCF-aerchemmip,aerosol,2020,2020,0.0,0.0,0.0,0.0,0.0
2512,ssp370-lowNTCF-aerchemmip,aerosol,2020,2021,-0.008427918273171686,-0.005091577338817448,-0.0008242660264019541,0.0023707112753387706,0.004284838844425476
2513,ssp370-lowNTCF-aerchemmip,aerosol,2020,2022,-0.013647991344090315,-0.00781729454071324,-0.0006133420412650636,0.004804413344860983,0.008325430641526221
2514,ssp370-lowNTCF-aerchemmip,aerosol,2020,2023,-0.0161176787367153,-0.00867321669133363,0.0003458406211163112,0.007392613754877209,0.012327923822534443
2515,ssp370-lowNTCF-aerchemmip,aerosol,2020,2024,-0.0168414004102023,-0.008198719866018047,0.0018317647351460131,0.010230987965258063,0.016231246330784703
2516,ssp370-lowNTCF-aerchemmip,aerosol,2020,2025,-0.01615736183606282,-0.006792598829370222,0.0037245767340943203,0.013564076913395527,0.020298288069041878
2517,ssp370-lowNTCF-aerchemmip,aerosol,2020,2026,-0.01429550038952212,-0.004874655219854525,0.005909881886067669,0.016786750348364396,0.024314904094831995
2518,ssp370-lowNTCF-aerchemmip,aerosol,2020,2027,-0.01187832195706111,-0.0022871577097330325,0.008561233843469074,0.020328110066962495,0.028546679996195794
2519,ssp370-lowNTCF-aerchemmip,aerosol,2020,2028,-0.009263100720409721,0.0003168875117947145,0.011353636874780637,0.024059116544691533,0.033351352855397295
2520,ssp370-lowNTCF-aerchemmip,aerosol,2020,2029,-0.005917929986960546,0.003044454726882968,0.014430736162134084,0.0282443027872828,0.03834423902775525
2521,ssp370-lowNTCF-aerchemmip,aerosol,2020,2030,-0.002370076240313466,0.0056244272506942306,0.017628103620447977,0.03265022493838539,0.043488913448800036
2522,ssp370-lowNTCF-aerchemmip,aerosol,2020,2031,0.0011386731903967108,0.00851404798881206,0.02114835694222328,0.03760660146826055,0.049404822915160226
2523,ssp370-lowNTCF-aerchemmip,aerosol,2020,2032,0.004495271549393953,0.011845775543264506,0.025057660044869978,0.042788550762511625,0.05605926810143844
2524,ssp370-lowNTCF-aerchemmip,aerosol,2020,2033,0.0077775636086711685,0.015594877819454282,0.02942525772392257,0.048850506672534676,0.06300817461963086
2525,ssp370-lowNTCF-aerchemmip,aerosol,2020,2034,0.01096898702588658,0.019123589632744294,0.034347838397240205,0.05512642489388668,0.07069134517126109
2526,ssp370-lowNTCF-aerchemmip,aerosol,2020,2035,0.013481859468302649,0.023042960586627467,0.0391726844632605,0.061877466056720704,0.07801379522895958
2527,ssp370-lowNTCF-aerchemmip,aerosol,2020,2036,0.01629309568734958,0.026422243116532452,0.044889323936891046,0.06915450168501251,0.0868192519807426
2528,ssp370-lowNTCF-aerchemmip,aerosol,2020,2037,0.018484998753301608,0.02972365620066629,0.05056628601369928,0.0767544054458703,0.09580420706564695
2529,ssp370-lowNTCF-aerchemmip,aerosol,2020,2038,0.02091424191076574,0.03350091705031667,0.05648735636603841,0.08481013241482108,0.10612842865936596
2530,ssp370-lowNTCF-aerchemmip,aerosol,2020,2039,0.023123355249914733,0.03712034210816724,0.06206285898439101,0.09347471218155508,0.11699607695602851
2531,ssp370-lowNTCF-aerchemmip,aerosol,2020,2040,0.025518991088305357,0.040645324039924005,0.06815027444682165,0.10149175343084867,0.1274454864349874
2532,ssp370-lowNTCF-aerchemmip,aerosol,2020,2041,0.02776864397585781,0.04416106046443045,0.07435564407528483,0.11046113927135287,0.13910033224707408
2533,ssp370-lowNTCF-aerchemmip,aerosol,2020,2042,0.029927429211140267,0.048109289881487556,0.08093139227128288,0.11959269858167364,0.15189491656785564
2534,ssp370-lowNTCF-aerchemmip,aerosol,2020,2043,0.032214363633456644,0.05228749218672702,0.08767944169659492,0.1302496978579751,0.1648670720681232
2535,ssp370-lowNTCF-aerchemmip,aerosol,2020,2044,0.03449918793404812,0.056744619952186194,0.09488985202447697,0.1416218899054201,0.17874945891979305
2536,ssp370-lowNTCF-aerchemmip,aerosol,2020,2045,0.036902799176184775,0.061017568671980486,0.10226204644018022,0.15264235371102064,0.19327929676190586
2537,ssp370-lowNTCF-aerchemmip,aerosol,2020,2046,0.03964282478110786,0.06534252378532382,0.10996409017456199,0.16465216920059852,0.20877089023803178
2538,ssp370-lowNTCF-aerchemmip,aerosol,2020,2047,0.04256793718829642,0.06979810017583167,0.1180605284023839,0.1765410392710098,0.22407395811378633
2539,ssp370-lowNTCF-aerchemmip,aerosol,2020,2048,0.04535217080835548,0.07461286395595942,0.12592397789159815,0.18875028555356765,0.24010593539230476
2540,ssp370-lowNTCF-aerchemmip,aerosol,2020,2049,0.04814991970177669,0.079404706177329,0.1339504860128078,0.20132127168727385,0.2559228498703425
2541,ssp370-lowNTCF-aerchemmip,aerosol,2020,2050,0.05030558940534755,0.08387581182886855,0.14172012607161344,0.21437963503171867,0.2714091566661481
2542,ssp370-lowNTCF-aerchemmip,aerosol,2020,2051,0.05302172950730287,0.08823644484177792,0.14870012426443924,0.22663985481005097,0.28556987876966344
2543,ssp370-lowNTCF-aerchemmip,aerosol,2020,2052,0.054634546268402494,0.09120880177415644,0.15458974364792044,0.23649868002166116,0.2989893964483239
2544,ssp370-lowNTCF-aerchemmip,aerosol,2020,2053,0.05625406133950763,0.09361552975918717,0.15948588958845433,0.24510640401706668,0.31073520418801137
2545,ssp370-lowNTCF-aerchemmip,aerosol,2020,2054,0.05707391408153391,0.09535091589979622,0.16373330468738545,0.25188112630246157,0.3208275562224774
2546,ssp370-lowNTCF-aerchemmip,aerosol,2020,2055,0.05785908875200176,0.0967839346858289,0.16743038304689528,0.2579455333822845,0.33006497368137494
2547,ssp370-lowNTCF-aerchemmip,aerosol,2020,2056,0.058317270538518165,0.09798632123428243,0.1706138290916459,0.26382301900798055,0.33727098590596505
2548,ssp370-lowNTCF-aerchemmip,aerosol,2020,2057,0.0589963052715496,0.09912445006540418,0.17293135670521553,0.2686161422151321,0.3442755696905411
2549,ssp370-lowNTCF-aerchemmip,aerosol,2020,2058,0.059383230943757505,0.10000035310318085,0.1752245439884652,0.27282866782571347,0.3504384389100427
2550,ssp370-lowNTCF-aerchemmip,aerosol,2020,2059,0.059710247902290806,0.10086330559954153,0.17762960480479428,0.2766098936542401,0.35608864694308723
2551,ssp370-lowNTCF-aerchemmip,aerosol,2020,2060,0.059992025587074956,0.10168489495037458,0.17940155718287887,0.2804156067612071,0.36129738481909046
2552,ssp370-lowNTCF-aerchemmip,aerosol,2020,2061,0.060238495726944494,0.10261338154926818,0.18119610377561224,0.28432378858866064,0.365545704863628
2553,ssp370-lowNTCF-aerchemmip,aerosol,2020,2062,0.060457306410431504,0.1035378825367767,0.18315574598199214,0.28761437831022124,0.36949544358473224
2554,ssp370-lowNTCF-aerchemmip,aerosol,2020,2063,0.06065528006355346,0.10435743298640038,0.18506852665321416,0.2909761474437786,0.37422800168534587
2555,ssp370-lowNTCF-aerchemmip,aerosol,2020,2064,0.0608376217178674,0.10519412102944144,0.18669376329533693,0.2937023558522097,0.37912364090301154
2556,ssp370-lowNTCF-aerchemmip,aerosol,2020,2065,0.06100830676574072,0.1060842788392997,0.1884419826305066,0.29660101536466554,0.38412509006138634
2557,ssp370-lowNTCF-aerchemmip,aerosol,2020,2066,0.061170374679529085,0.1068712630783077,0.19039534387959556,0.299710265991555,0.3886218812771617
2558,ssp370-lowNTCF-aerchemmip,aerosol,2020,2067,0.061331344391999214,0.10774297468369698,0.1920906450005333,0.30307451399045465,0.3926388811325491
2559,ssp370-lowNTCF-aerchemmip,aerosol,2020,2068,0.06151543144565537,0.10833803241580028,0.19372568059110118,0.30592352354405233,0.3965866952282882
2560,ssp370-lowNTCF-aerchemmip,aerosol,2020,2069,0.06179257485503822,0.10914030061863761,0.19541343570573622,0.30918910077994566,0.4002092864513503
2561,ssp370-lowNTCF-aerchemmip,aerosol,2020,2070,0.06213440354664095,0.11000399670771227,0.19724402657521845,0.3124779682104494,0.404474805619571
2562,ssp370-lowNTCF-aerchemmip,aerosol,2020,2071,0.06262981506519232,0.11079692638124687,0.19907149270676228,0.31518779170447864,0.4087859589166354
2563,ssp370-lowNTCF-aerchemmip,aerosol,2020,2072,0.06369702990431289,0.11141213488542116,0.20059761583021785,0.31786453822295335,0.4127383286544242
2564,ssp370-lowNTCF-aerchemmip,aerosol,2020,2073,0.06463186574120672,0.11227502885538718,0.20212773102526338,0.32071125395325734,0.4164795751086138
2565,ssp370-lowNTCF-aerchemmip,aerosol,2020,2074,0.06482790901908705,0.1131956298196084,0.20366642437382265,0.32343442029421454,0.4206878739209823
2566,ssp370-lowNTCF-aerchemmip,aerosol,2020,2075,0.06503006452420751,0.11389592811397078,0.205278447532927,0.326051146812264,0.42465899608080643
2567,ssp370-lowNTCF-aerchemmip,aerosol,2020,2076,0.06524137847546042,0.11461473060323707,0.20678952514134896,0.3287944053092741,0.42835227014939087
2568,ssp370-lowNTCF-aerchemmip,aerosol,2020,2077,0.06545439493298306,0.11537152952524544,0.20841468560760146,0.3315075087785109,0.43249430491232144
2569,ssp370-lowNTCF-aerchemmip,aerosol,2020,2078,0.06566882970169607,0.11620887838698866,0.20997536181631182,0.3339827505047508,0.43660330909773504
2570,ssp370-lowNTCF-aerchemmip,aerosol,2020,2079,0.06589575450921008,0.11721575032507824,0.211533151466899,0.3369204346216774,0.4406025687387798
2571,ssp370-lowNTCF-aerchemmip,aerosol,2020,2080,0.06633993228260557,0.11803247867332728,0.21327594632706726,0.33975438042351863,0.4446007784220204
2572,ssp370-lowNTCF-aerchemmip,aerosol,2020,2081,0.06679527756464557,0.11864285808968807,0.21493357024737492,0.3430370273852216,0.4482499143693467
2573,ssp370-lowNTCF-aerchemmip,aerosol,2020,2082,0.06724105610701722,0.11938331517666122,0.216512618677851,0.34588735434164963,0.45238251304755106
2574,ssp370-lowNTCF-aerchemmip,aerosol,2020,2083,0.06767281474943139,0.12004084523487832,0.2177975608324001,0.3486301578430472,0.4562696724330712
2575,ssp370-lowNTCF-aerchemmip,aerosol,2020,2084,0.06809937519328178,0.12070769860097025,0.21937511554068045,0.3509458269035637,0.4603209573615019
2576,ssp370-lowNTCF-aerchemmip,aerosol,2020,2085,0.06841590787891536,0.12136183323319352,0.22052284602971195,0.35392589008868697,0.46413943365664007
2577,ssp370-lowNTCF-aerchemmip,aerosol,2020,2086,0.06867457950807246,0.12198897815311276,0.2222648621040615,0.3565784816829931,0.46779429910573317
2578,ssp370-lowNTCF-aerchemmip,aerosol,2020,2087,0.06899135465602879,0.12264084390561997,0.22365965865322135,0.3594244143336187,0.4713877977952919
2579,ssp370-lowNTCF-aerchemmip,aerosol,2020,2088,0.06932365631655797,0.12355100396211934,0.22492730261111937,0.3616629425749732,0.4750699833861298
2580,ssp370-lowNTCF-aerchemmip,aerosol,2020,2089,0.069500264103015,0.12448079258734254,0.22649330135379508,0.36437463520385643,0.47857687065457816
2581,ssp370-lowNTCF-aerchemmip,aerosol,2020,2090,0.0698035316886724,0.12521940539417484,0.2279693996954455,0.36730285565038656,0.4821015477270454
2582,ssp370-lowNTCF-aerchemmip,aerosol,2020,2091,0.07038141707308126,0.1258682604491308,0.22947126725883926,0.3701890888099886,0.4857534182878543
2583,ssp370-lowNTCF-aerchemmip,aerosol,2020,2092,0.07078290005005689,0.12651295339020083,0.23102266771058177,0.37263961833710774,0.4894591423154097
2584,ssp370-lowNTCF-aerchemmip,aerosol,2020,2093,0.07098768024665612,0.1270792489914071,0.2326715688185219,0.37533559020318324,0.4929727813955648
2585,ssp370-lowNTCF-aerchemmip,aerosol,2020,2094,0.0712305308590925,0.12771056387025856,0.23412281303759874,0.37806324916124806,0.4973923284374681
2586,ssp370-lowNTCF-aerchemmip,aerosol,2020,2095,0.07160193069122123,0.12836159645134632,0.23567353384939782,0.3807955847004363,0.5018450985730742
